time,Bx,By,Bz,BT
3.094509,253.58,235.43,140.55,373.47
3.103115,254.4,244.35,148.35,382.67
3.113415,255,254.48,157.12,393.03
3.122012,255,265.05,166.73,403.82
3.13267,254.33,276.45,177.23,415.35
3.141204,252.83,288.53,188.25,427.32
3.151792,250.5,301.05,200.03,439.76
3.159796,246.9,313.43,212.18,451.9
3.169882,242.18,326.33,224.85,464.43
3.179862,235.88,338.62,237.53,476.15
3.189308,228.15,350.55,250.35,487.46
3.198295,218.85,361.73,263.03,497.92
3.209343,207.83,371.78,274.95,506.96
3.218349,195.08,380.25,286.35,514.43
3.228658,180.53,387.75,296.85,520.63
3.236926,164.85,393.68,306.38,525.38
3.248444,164.85,393.68,306.38,525.38
3.2573,129.98,399.68,321.15,528.93
3.270609,111,399.68,326.25,527.73
3.276018,91.8,397.65,329.78,524.69
3.292208,72.83,394.05,331.88,520.31
3.295329,72.83,394.05,331.88,520.31
3.306586,54.08,388.95,332.55,514.58
3.314906,35.4,381.98,331.35,506.9
3.325695,17.4,373.73,329.55,498.57
3.335027,0.75,364.95,326.48,489.67
3.34446,-15.08,355.28,322.35,479.96
3.353349,-29.4,345.45,317.33,469.99
3.364078,-42.45,335.33,312.15,460.09
3.373062,-54.53,325.58,306.53,450.48
3.387011,-65.18,315.83,300.75,440.96
3.392553,-74.03,306.53,295.28,432
3.408125,-82.05,298.05,289.58,423.58
3.41345,-89.1,289.95,284.18,415.65
3.423739,-94.95,282.75,279.23,408.57
3.431962,-99.83,276.23,274.73,402.17
3.443333,-103.73,270.68,270.75,396.65
3.450941,-106.8,265.95,267.53,392.05
3.461863,-109.28,262.12,265.05,388.46
3.469302,-111.38,259.43,263.18,385.96
3.480636,-112.43,257.62,261.75,384.09
3.489306,-112.95,256.95,261.15,383.38
3.506502,-112.88,257.03,261.23,383.46
3.509216,-112.13,258.15,262.35,384.76
3.519096,-111,260.25,263.93,386.92
3.528161,-108.45,264.53,267.08,391.23
3.539187,-104.93,269.62,270.75,396.25
3.547642,-100.43,275.85,275.33,402.47
3.558822,-95.03,283.05,280.65,409.77
3.569439,-88.43,291.15,286.43,417.88
3.576436,-80.78,300.15,292.95,427.12
3.59484,-72,310.05,299.78,437.24
3.595909,-72,310.05,299.78,437.24
3.606233,-61.73,320.55,306.45,447.74
3.616853,-50.93,330.15,312.15,457.2
3.625066,-38.78,339.98,317.62,466.87
3.63551,-24.9,349.95,322.73,476.69
3.644788,-9.83,359.25,327.15,485.99
3.653988,6.15,368.18,330.53,494.81
3.663755,23.48,375.98,332.78,502.64
3.673438,41.33,382.58,333.75,509.37
3.688754,60.08,388.35,333.38,515.33
3.692888,79.43,392.55,331.65,520
3.702591,98.7,395.03,328.35,523.07
3.713253,117.53,395.85,323.25,524.4
3.720732,136.05,394.65,316.65,523.95
3.733822,153.68,391.65,308.93,521.96
3.740548,170.25,387.08,299.55,518.21
3.751148,185.85,381.08,289.05,513.14
3.761013,199.73,373.05,277.73,506.15
3.770265,211.8,363.68,265.58,497.64
3.779756,222.68,353.55,253.13,488.52
3.789356,231.6,342.38,240.45,478.2
3.808874,238.5,330.68,227.55,466.91
3.809728,244.13,318.45,214.88,455.17
3.818466,248.48,306.45,202.65,443.53
3.828714,251.4,294.15,190.65,431.36
3.836907,253.28,282.15,179.33,419.42
3.848217,254.33,270.45,168.83,407.83
3.856442,254.33,259.43,158.93,396.53
3.866671,253.73,249.08,149.85,385.84
3.875859,253.05,239.33,141.98,376.12
3.886271,253.05,239.33,141.98,376.12
