time,Bx,By,Bz,BT
4.544098,759.08,1426.58,1402.35,2139.6
4.552835,757.2,1427.25,1405.05,2141.16
4.562214,755.48,1427.62,1407.15,2142.18
4.572392,753.75,1428.23,1409.55,2143.55
4.581551,751.8,1428.38,1411.73,2144.39
4.591418,750.3,1428.75,1414.05,2145.65
4.601162,748.05,1429.05,1416.15,2146.45
4.611361,746.18,1429.12,1418.03,2147.08
4.620305,744.38,1429.12,1419.68,2147.55
4.630714,742.65,1429.35,1421.33,2148.19
4.640265,741.23,1429.65,1423.35,2149.24
4.651288,739.5,1429.88,1424.62,2149.64
4.661504,739.5,1429.88,1424.62,2149.64
4.669202,738.08,1429.95,1425.53,2149.8
4.679519,736.58,1429.95,1426.43,2149.88
4.68869,735.68,1430.03,1427.25,2150.17
4.700041,734.55,1430.03,1428.38,2150.53
4.707813,733.58,1430.18,1429.05,2150.75
4.717552,732.83,1429.95,1429.58,2150.69
4.728914,732.08,1429.95,1429.65,2150.49
4.736671,731.78,1429.95,1429.73,2150.43
4.746584,731.33,1430.18,1429.95,2150.58
4.756641,731.03,1429.95,1430.03,2150.38
4.76611,730.73,1429.65,1429.88,2149.98
4.777941,731.03,1429.65,1429.35,2149.73
4.784963,731.55,1429.88,1429.05,2149.86
4.795977,732.23,1429.95,1428.45,2149.74
4.804676,733.12,1429.73,1427.93,2149.55
4.813608,733.95,1429.73,1427.48,2149.53
4.823494,735.15,1429.65,1426.65,2149.34
4.833216,736.65,1429.88,1425.75,2149.41
4.844153,738.53,1429.95,1424.85,2149.51
4.85246,740.18,1429.88,1423.58,2149.18
4.862588,741.83,1429.43,1422.15,2148.5
4.872381,743.62,1429.05,1420.95,2148.08
4.882734,745.58,1428.98,1419.08,2147.47
4.901487,747.68,1428.75,1417.05,2146.71
4.902633,749.78,1428.53,1415.25,2146.11
4.920699,751.35,1428.15,1413.23,2145.07
4.922045,753,1427.85,1411.05,2144.02
4.930248,754.8,1427.55,1408.95,2143.07
4.940298,756.68,1427.25,1406.55,2141.96
4.949956,756.68,1427.25,1406.55,2141.96
4.960465,758.55,1426.95,1403.85,2140.65
4.970103,759.98,1426.58,1401.23,2139.18
4.978841,761.33,1425.83,1398.98,2137.69
4.988368,762.45,1425.15,1396.05,2135.73
4.998516,763.88,1424.48,1393.35,2134.02
5.007688,765.08,1423.95,1390.88,2132.49
5.017678,765.83,1423.28,1388.25,2130.6
5.027029,766.58,1422.53,1385.78,2128.75
5.037484,767.1,1421.85,1383.23,2126.83
5.047208,767.62,1421.25,1380.98,2125.16
5.057368,768.15,1420.65,1378.58,2123.39
5.066699,768.45,1420.28,1376.25,2121.74
5.078085,768.75,1419.75,1373.85,2119.94
5.085724,769.05,1419.45,1371.68,2118.44
5.096049,769.73,1418.93,1369.65,2117.02
5.104602,770.03,1418.48,1367.85,2115.66
5.114582,770.33,1418.18,1366.12,2114.45
5.12376,770.55,1417.73,1364.78,2113.36
5.134395,770.78,1417.65,1363.35,2112.47
5.143306,771.15,1417.35,1362.38,2111.78
5.154287,771.38,1417.12,1361.25,2110.99
5.162035,771.53,1416.83,1360.35,2110.26
5.173568,771.15,1416.53,1359.45,2109.34
5.183065,771,1416.23,1358.55,2108.5
5.196808,770.93,1416.08,1358.03,2108.04
5.201109,771,1415.85,1357.65,2107.67
5.212393,771.08,1415.78,1357.05,2107.26
5.220894,771.15,1415.62,1356.68,2106.95
5.231342,771.15,1415.62,1356.75,2107
5.239997,770.85,1415.55,1356.98,2106.98
5.250868,770.85,1415.55,1356.98,2106.98
5.25996,771.15,1415.78,1357.35,2107.48
5.270361,771.15,1415.93,1357.95,2107.97
5.278425,771.08,1416.23,1358.55,2108.53
5.295524,771,1416.53,1359.45,2109.29
5.29825,770.78,1416.75,1360.65,2110.13
5.308554,770.48,1416.98,1361.78,2110.9
5.31736,770.55,1417.28,1363.12,2112
5.327191,770.55,1417.65,1364.55,2113.17
5.337003,770.48,1417.95,1365.83,2114.16
5.347031,770.4,1418.25,1367.55,2115.45
5.356747,770.25,1418.85,1369.28,2116.92
5.367149,769.95,1419.23,1370.62,2117.93
5.376715,769.73,1419.75,1372.65,2119.51
5.385237,769.2,1420.35,1374.83,2121.13
5.394753,768.53,1420.73,1376.85,2122.45
5.405671,768.15,1421.55,1378.95,2124.23
5.41396,767.55,1422.23,1381.43,2126.07
5.425146,766.8,1422.83,1383.98,2127.86
5.434102,766.05,1423.28,1386.45,2129.5
5.443047,765.08,1423.65,1389.15,2131.16
5.452144,764.03,1424.25,1391.85,2132.95
5.462689,763.28,1424.85,1394.55,2134.84
5.472894,762.08,1425.75,1397.25,2136.78
5.482986,760.5,1425.98,1399.95,2138.14
5.495091,758.85,1426.58,1402.65,2139.72
5.50154,757.28,1427.25,1405.05,2141.19
5.510811,755.4,1427.78,1407.83,2142.7
5.521515,753.75,1428.45,1410.45,2144.29
5.529767,751.73,1428.83,1412.78,2145.36
5.542003,749.7,1429.28,1414.95,2146.38
5.549227,749.7,1429.28,1414.95,2146.38
5.559712,747.9,1429.43,1417.05,2147.24
5.568799,746.03,1429.88,1418.93,2148.13
5.578451,744.3,1430.18,1420.58,2148.82
5.587941,742.65,1430.25,1422.38,2149.49
5.599473,741,1430.25,1423.43,2149.61
5.609992,739.43,1430.33,1424.55,2149.87
5.617469,738.08,1430.55,1425.75,2150.35
5.626418,736.88,1430.62,1426.58,2150.53
